epoch,timestamp,operations,operations-delta,operations/second
1695660524.893,25/09/2023 16:48:44,39321,39321,39281.718
1695660525.893,25/09/2023 16:48:45,91441,52120,52120
1695660526.893,25/09/2023 16:48:46,142366,50925,50925
1695660527.893,25/09/2023 16:48:47,192460,50094,50094
1695660528.893,25/09/2023 16:48:48,251422,58962,58962
1695660529.893,25/09/2023 16:48:49,306957,55535,55535
1695660530.893,25/09/2023 16:48:50,357939,50982,50982
1695660531.893,25/09/2023 16:48:51,408375,50436,50436
1695660532.893,25/09/2023 16:48:52,457526,49151,49151
1695660533.893,25/09/2023 16:48:53,507762,50236,50236
1695660534.893,25/09/2023 16:48:54,556570,48808,48808
1695660535.893,25/09/2023 16:48:55,606207,49637,49637
1695660536.894,25/09/2023 16:48:56,654489,48282,48233.766
1695660537.894,25/09/2023 16:48:57,701045,46556,46556
1695660538.894,25/09/2023 16:48:58,747548,46503,46503
1695660539.894,25/09/2023 16:48:59,793112,45564,45564
1695660540.894,25/09/2023 16:49:00,838400,45288,45288
1695660541.894,25/09/2023 16:49:01,884136,45736,45736
1695660542.894,25/09/2023 16:49:02,932793,48657,48657
1695660543.894,25/09/2023 16:49:03,987179,54386,54386
1695660544.894,25/09/2023 16:49:04,1042742,55563,55563
1695660545.894,25/09/2023 16:49:05,1096503,53761,53761
1695660546.894,25/09/2023 16:49:06,1150198,53695,53695
1695660547.894,25/09/2023 16:49:07,1204228,54030,54030
1695660548.894,25/09/2023 16:49:08,1257870,53642,53642
1695660549.894,25/09/2023 16:49:09,1311727,53857,53857
1695660550.895,25/09/2023 16:49:10,1365015,53288,53234.765
1695660551.895,25/09/2023 16:49:11,1416627,51612,51612
1695660552.895,25/09/2023 16:49:12,1471031,54404,54404
1695660553.895,25/09/2023 16:49:13,1525919,54888,54888
1695660554.895,25/09/2023 16:49:14,1579128,53209,53209
1695660555.895,25/09/2023 16:49:15,1633172,54044,54044
1695660556.895,25/09/2023 16:49:16,1687879,54707,54707
1695660557.895,25/09/2023 16:49:17,1742367,54488,54488
1695660558.895,25/09/2023 16:49:18,1795391,53024,53024
1695660559.895,25/09/2023 16:49:19,1848113,52722,52722
1695660560.895,25/09/2023 16:49:20,1903555,55442,55442
1695660561.895,25/09/2023 16:49:21,1957368,53813,53813
1695660562.895,25/09/2023 16:49:22,2010721,53353,53353
1695660563.896,25/09/2023 16:49:23,2065061,54340,54285.714
1695660564.896,25/09/2023 16:49:24,2119846,54785,54785
1695660565.896,25/09/2023 16:49:25,2172780,52934,52934
1695660566.896,25/09/2023 16:49:26,2227818,55038,55038
1695660567.896,25/09/2023 16:49:27,2283591,55773,55773
1695660568.896,25/09/2023 16:49:28,2337649,54058,54058
1695660569.896,25/09/2023 16:49:29,2391459,53810,53810
1695660570.896,25/09/2023 16:49:30,2445171,53712,53712
1695660571.896,25/09/2023 16:49:31,2504629,59458,59458
1695660572.896,25/09/2023 16:49:32,2564974,60345,60345
1695660573.896,25/09/2023 16:49:33,2623929,58955,58955
1695660574.896,25/09/2023 16:49:34,2681613,57684,57684
1695660575.896,25/09/2023 16:49:35,2738130,56517,56517
1695660576.896,25/09/2023 16:49:36,2796126,57996,57996
1695660577.897,25/09/2023 16:49:37,2853024,56898,56841.159
1695660578.897,25/09/2023 16:49:38,2911245,58221,58221
1695660579.897,25/09/2023 16:49:39,2970469,59224,59224
1695660580.897,25/09/2023 16:49:40,3029534,59065,59065
1695660581.897,25/09/2023 16:49:41,3086478,56944,56944
1695660582.897,25/09/2023 16:49:42,3145167,58689,58689
1695660583.897,25/09/2023 16:49:43,3203455,58288,58288
1695660584.897,25/09/2023 16:49:44,3261779,58324,58324
1695660585.897,25/09/2023 16:49:45,3318616,56837,56837
1695660586.897,25/09/2023 16:49:46,3378010,59394,59394
