epoch,timestamp,operations,operations-delta,operations/second
1695660212.279,25/09/2023 16:43:32,48990,48990,48941.059
1695660213.279,25/09/2023 16:43:33,113269,64279,64279
1695660214.279,25/09/2023 16:43:34,178462,65193,65193
1695660215.279,25/09/2023 16:43:35,246756,68294,68294
1695660216.279,25/09/2023 16:43:36,317804,71048,71048
1695660217.279,25/09/2023 16:43:37,386975,69171,69171
1695660218.28,25/09/2023 16:43:38,451719,64744,64679.321
1695660219.28,25/09/2023 16:43:39,517464,65745,65745
1695660220.28,25/09/2023 16:43:40,582333,64869,64869
1695660221.28,25/09/2023 16:43:41,650640,68307,68307
1695660222.28,25/09/2023 16:43:42,721325,70685,70685
1695660223.28,25/09/2023 16:43:43,790060,68735,68735
1695660224.28,25/09/2023 16:43:44,856527,66467,66467
1695660225.28,25/09/2023 16:43:45,923833,67306,67306
1695660226.28,25/09/2023 16:43:46,992385,68552,68552
1695660227.28,25/09/2023 16:43:47,1056917,64532,64532
1695660228.28,25/09/2023 16:43:48,1120249,63332,63332
1695660229.28,25/09/2023 16:43:49,1185172,64923,64923
1695660230.28,25/09/2023 16:43:50,1249014,63842,63842
1695660231.28,25/09/2023 16:43:51,1310217,61203,61203
1695660232.281,25/09/2023 16:43:52,1373260,63043,62980.02
1695660233.281,25/09/2023 16:43:53,1435739,62479,62479
1695660234.281,25/09/2023 16:43:54,1499678,63939,63939
1695660235.281,25/09/2023 16:43:55,1562304,62626,62626
1695660236.281,25/09/2023 16:43:56,1627209,64905,64905
1695660237.281,25/09/2023 16:43:57,1693017,65808,65808
1695660238.281,25/09/2023 16:43:58,1756706,63689,63689
1695660239.281,25/09/2023 16:43:59,1820143,63437,63437
1695660240.281,25/09/2023 16:44:00,1884474,64331,64331
1695660241.281,25/09/2023 16:44:01,1949684,65210,65210
1695660242.281,25/09/2023 16:44:02,2012652,62968,62968
1695660243.281,25/09/2023 16:44:03,2079293,66641,66641
1695660244.281,25/09/2023 16:44:04,2145011,65718,65718
1695660245.282,25/09/2023 16:44:05,2211951,66940,66873.127
1695660246.282,25/09/2023 16:44:06,2277700,65749,65749
1695660247.282,25/09/2023 16:44:07,2344032,66332,66332
1695660248.282,25/09/2023 16:44:08,2412137,68105,68105
1695660249.282,25/09/2023 16:44:09,2481184,69047,69047
1695660250.282,25/09/2023 16:44:10,2548643,67459,67459
1695660251.282,25/09/2023 16:44:11,2613818,65175,65175
1695660252.282,25/09/2023 16:44:12,2681516,67698,67698
1695660253.282,25/09/2023 16:44:13,2749802,68286,68286
1695660254.282,25/09/2023 16:44:14,2817965,68163,68163
1695660255.282,25/09/2023 16:44:15,2889439,71474,71474
1695660256.282,25/09/2023 16:44:16,2959382,69943,69943
1695660257.282,25/09/2023 16:44:17,3029816,70434,70434
1695660258.282,25/09/2023 16:44:18,3100826,71010,71010
1695660259.283,25/09/2023 16:44:19,3173475,72649,72576.424
1695660260.283,25/09/2023 16:44:20,3244652,71177,71177
1695660261.283,25/09/2023 16:44:21,3315113,70461,70461
1695660262.283,25/09/2023 16:44:22,3384011,68898,68898
1695660263.283,25/09/2023 16:44:23,3454478,70467,70467
1695660264.283,25/09/2023 16:44:24,3523436,68958,68958
1695660265.283,25/09/2023 16:44:25,3592617,69181,69181
1695660266.283,25/09/2023 16:44:26,3660548,67931,67931
1695660267.283,25/09/2023 16:44:27,3728477,67929,67929
1695660268.283,25/09/2023 16:44:28,3797860,69383,69383
1695660269.283,25/09/2023 16:44:29,3865741,67881,67881
1695660270.283,25/09/2023 16:44:30,3934414,68673,68673
1695660271.283,25/09/2023 16:44:31,4003396,68982,68982
1695660272.283,25/09/2023 16:44:32,4072152,68756,68756
1695660273.284,25/09/2023 16:44:33,4140269,68117,68048.951
1695660274.284,25/09/2023 16:44:34,4210119,69850,69850
1695660275.284,25/09/2023 16:44:35,4279649,69530,69530
1695660276.284,25/09/2023 16:44:36,4347101,67452,67452
1695660277.284,25/09/2023 16:44:37,4416146,69045,69045
1695660278.284,25/09/2023 16:44:38,4484175,68029,68029
1695660279.284,25/09/2023 16:44:39,4552446,68271,68271
1695660280.284,25/09/2023 16:44:40,4619689,67243,67243
1695660281.284,25/09/2023 16:44:41,4687941,68252,68252
1695660282.284,25/09/2023 16:44:42,4756118,68177,68177
1695660283.284,25/09/2023 16:44:43,4824564,68446,68446
1695660284.284,25/09/2023 16:44:44,4892541,67977,67977
1695660285.284,25/09/2023 16:44:45,4962236,69695,69695
1695660286.284,25/09/2023 16:44:46,5031258,69022,69022
1695660287.285,25/09/2023 16:44:47,5101200,69942,69872.128
1695660288.285,25/09/2023 16:44:48,5171490,70290,70290
1695660289.285,25/09/2023 16:44:49,5240521,69031,69031
1695660290.285,25/09/2023 16:44:50,5311410,70889,70889
1695660291.285,25/09/2023 16:44:51,5380608,69198,69198
1695660292.285,25/09/2023 16:44:52,5451424,70816,70816
1695660293.285,25/09/2023 16:44:53,5519042,67618,67618
1695660294.285,25/09/2023 16:44:54,5592154,73112,73112
1695660295.285,25/09/2023 16:44:55,5663213,71059,71059
1695660296.285,25/09/2023 16:44:56,5736524,73311,73311
1695660297.285,25/09/2023 16:44:57,5809525,73001,73001
1695660298.285,25/09/2023 16:44:58,5882285,72760,72760
1695660299.285,25/09/2023 16:44:59,5954559,72274,72274
1695660300.286,25/09/2023 16:45:00,6026165,71606,71534.466
1695660301.286,25/09/2023 16:45:01,6094852,68687,68687
1695660302.286,25/09/2023 16:45:02,6168320,73468,73468
1695660303.286,25/09/2023 16:45:03,6239836,71516,71516
1695660304.286,25/09/2023 16:45:04,6308824,68988,68988
1695660305.286,25/09/2023 16:45:05,6380760,71936,71936
1695660306.286,25/09/2023 16:45:06,6452364,71604,71604
1695660307.286,25/09/2023 16:45:07,6522651,70287,70287
1695660308.286,25/09/2023 16:45:08,6594790,72139,72139
1695660309.286,25/09/2023 16:45:09,6665795,71005,71005
1695660310.286,25/09/2023 16:45:10,6737444,71649,71649
1695660311.286,25/09/2023 16:45:11,6808989,71545,71545
1695660312.286,25/09/2023 16:45:12,6880430,71441,71441
1695660313.286,25/09/2023 16:45:13,6954249,73819,73819
1695660314.286,25/09/2023 16:45:14,7025772,71523,71523
1695660315.287,25/09/2023 16:45:15,7099076,73304,73230.769
1695660316.287,25/09/2023 16:45:16,7169761,70685,70685
1695660317.287,25/09/2023 16:45:17,7242504,72743,72743
1695660318.287,25/09/2023 16:45:18,7315709,73205,73205
1695660319.287,25/09/2023 16:45:19,7388276,72567,72567
1695660320.287,25/09/2023 16:45:20,7459954,71678,71678
1695660321.287,25/09/2023 16:45:21,7528865,68911,68911
1695660322.287,25/09/2023 16:45:22,7602790,73925,73925
1695660323.287,25/09/2023 16:45:23,7677168,74378,74378
1695660324.287,25/09/2023 16:45:24,7748830,71662,71662
1695660325.287,25/09/2023 16:45:25,7820599,71769,71769
1695660326.287,25/09/2023 16:45:26,7892885,72286,72286
1695660327.287,25/09/2023 16:45:27,7965182,72297,72297
1695660328.287,25/09/2023 16:45:28,8036733,71551,71551
1695660329.288,25/09/2023 16:45:29,8108836,72103,72030.969
1695660330.288,25/09/2023 16:45:30,8180285,71449,71449
