epoch,timestamp,operations,operations-delta,operations/second
1695722379.135,26/09/2023 09:59:39,695,695,692.231
1695722380.135,26/09/2023 09:59:40,1466,771,771
1695722381.135,26/09/2023 09:59:41,2667,1201,1201
1695722382.136,26/09/2023 09:59:42,3947,1280,1278.721
1695722383.136,26/09/2023 09:59:43,5102,1155,1155
1695722384.136,26/09/2023 09:59:44,6353,1251,1251
1695722385.136,26/09/2023 09:59:45,7599,1246,1246
1695722386.136,26/09/2023 09:59:46,8832,1233,1233
1695722387.136,26/09/2023 09:59:47,9870,1038,1038
1695722388.136,26/09/2023 09:59:48,11160,1290,1290
1695722389.136,26/09/2023 09:59:49,12151,991,991
1695722390.136,26/09/2023 09:59:50,12801,650,650
1695722391.136,26/09/2023 09:59:51,13432,631,631
1695722392.136,26/09/2023 09:59:52,14076,644,644
1695722393.136,26/09/2023 09:59:53,14707,631,631
1695722394.136,26/09/2023 09:59:54,15351,644,644
1695722395.136,26/09/2023 09:59:55,15978,627,627
1695722396.137,26/09/2023 09:59:56,16628,650,649.351
1695722397.137,26/09/2023 09:59:57,17256,628,628
1695722398.137,26/09/2023 09:59:58,18129,873,873
1695722399.137,26/09/2023 09:59:59,19288,1159,1159
1695722400.137,26/09/2023 10:00:00,20307,1019,1019
1695722401.137,26/09/2023 10:00:01,21350,1043,1043
1695722402.137,26/09/2023 10:00:02,22457,1107,1107
1695722403.137,26/09/2023 10:00:03,23466,1009,1009
1695722404.137,26/09/2023 10:00:04,24368,902,902
1695722405.137,26/09/2023 10:00:05,25438,1070,1070
1695722406.137,26/09/2023 10:00:06,26531,1093,1093
1695722407.137,26/09/2023 10:00:07,27664,1133,1133
1695722408.137,26/09/2023 10:00:08,28708,1044,1044
1695722409.137,26/09/2023 10:00:09,29870,1162,1162
1695722410.137,26/09/2023 10:00:10,30985,1115,1115
1695722411.138,26/09/2023 10:00:11,32106,1121,1119.88
1695722412.138,26/09/2023 10:00:12,33261,1155,1155
1695722413.138,26/09/2023 10:00:13,34239,978,978
1695722414.138,26/09/2023 10:00:14,35357,1118,1118
1695722415.138,26/09/2023 10:00:15,36563,1206,1206
1695722416.138,26/09/2023 10:00:16,37650,1087,1087
1695722417.138,26/09/2023 10:00:17,38847,1197,1197
1695722418.138,26/09/2023 10:00:18,39871,1024,1024
1695722419.138,26/09/2023 10:00:19,40906,1035,1035
1695722420.138,26/09/2023 10:00:20,42410,1504,1504
1695722421.138,26/09/2023 10:00:21,43751,1341,1341
1695722422.138,26/09/2023 10:00:22,45063,1312,1312
1695722423.138,26/09/2023 10:00:23,46175,1112,1112
1695722424.138,26/09/2023 10:00:24,47432,1257,1257
1695722425.139,26/09/2023 10:00:25,48651,1219,1217.782
1695722426.139,26/09/2023 10:00:26,49555,904,904
1695722427.139,26/09/2023 10:00:27,50925,1370,1370
1695722428.139,26/09/2023 10:00:28,52448,1523,1523
1695722429.139,26/09/2023 10:00:29,53934,1486,1486
1695722430.139,26/09/2023 10:00:30,55329,1395,1395
1695722431.139,26/09/2023 10:00:31,56898,1569,1569
1695722432.139,26/09/2023 10:00:32,58239,1341,1341
1695722433.139,26/09/2023 10:00:33,59554,1315,1315
1695722434.139,26/09/2023 10:00:34,61092,1538,1538
1695722435.139,26/09/2023 10:00:35,62630,1538,1538
1695722436.139,26/09/2023 10:00:36,64117,1487,1487
1695722437.139,26/09/2023 10:00:37,65585,1468,1468
1695722438.14,26/09/2023 10:00:38,66942,1357,1355.644
1695722439.14,26/09/2023 10:00:39,68204,1262,1262
1695722440.14,26/09/2023 10:00:40,69417,1213,1213
1695722441.14,26/09/2023 10:00:41,70973,1556,1556
1695722442.14,26/09/2023 10:00:42,72455,1482,1482
1695722443.14,26/09/2023 10:00:43,73995,1540,1540
1695722444.14,26/09/2023 10:00:44,75413,1418,1418
1695722445.14,26/09/2023 10:00:45,77032,1619,1619
1695722446.14,26/09/2023 10:00:46,78597,1565,1565
1695722447.14,26/09/2023 10:00:47,79944,1347,1347
1695722448.14,26/09/2023 10:00:48,81510,1566,1566
1695722449.14,26/09/2023 10:00:49,83081,1571,1571
1695722450.14,26/09/2023 10:00:50,84568,1487,1487
1695722451.14,26/09/2023 10:00:51,86094,1526,1526
1695722452.141,26/09/2023 10:00:52,87650,1556,1554.446
1695722453.141,26/09/2023 10:00:53,88916,1266,1266
1695722454.141,26/09/2023 10:00:54,90385,1469,1469
1695722455.141,26/09/2023 10:00:55,91888,1503,1503
1695722456.141,26/09/2023 10:00:56,93368,1480,1480
1695722457.141,26/09/2023 10:00:57,94806,1438,1438
1695722458.141,26/09/2023 10:00:58,96256,1450,1450
1695722459.141,26/09/2023 10:00:59,97813,1557,1557
1695722460.141,26/09/2023 10:01:00,99357,1544,1544
1695722461.141,26/09/2023 10:01:01,100960,1603,1603
1695722462.141,26/09/2023 10:01:02,102590,1630,1630
1695722463.141,26/09/2023 10:01:03,104049,1459,1459
1695722464.144,26/09/2023 10:01:04,105495,1446,1441.675
1695722465.144,26/09/2023 10:01:05,107069,1574,1574
1695722466.144,26/09/2023 10:01:06,108566,1497,1497
1695722467.144,26/09/2023 10:01:07,110154,1588,1588
1695722468.144,26/09/2023 10:01:08,111693,1539,1539
1695722469.144,26/09/2023 10:01:09,113205,1512,1512
1695722470.144,26/09/2023 10:01:10,114666,1461,1461
1695722471.144,26/09/2023 10:01:11,115942,1276,1276
1695722472.145,26/09/2023 10:01:12,117264,1322,1320.679
1695722473.145,26/09/2023 10:01:13,118665,1401,1401
1695722474.145,26/09/2023 10:01:14,120175,1510,1510
1695722475.145,26/09/2023 10:01:15,121760,1585,1585
1695722476.145,26/09/2023 10:01:16,123288,1528,1528
1695722477.145,26/09/2023 10:01:17,124817,1529,1529
1695722478.145,26/09/2023 10:01:18,126370,1553,1553
1695722479.145,26/09/2023 10:01:19,127920,1550,1550
1695722480.145,26/09/2023 10:01:20,129166,1246,1246
