epoch,timestamp,operations,operations-delta,operations/second
1697031730.89,11/10/2023 13:42:10,106,106,105.894
1697031731.89,11/10/2023 13:42:11,142,36,36
1697031732.89,11/10/2023 13:42:12,168,26,26
1697031733.89,11/10/2023 13:42:13,186,18,18
1697031734.89,11/10/2023 13:42:14,202,16,16
1697031735.89,11/10/2023 13:42:15,216,14,14
1697031736.89,11/10/2023 13:42:16,228,12,12
1697031737.891,11/10/2023 13:42:17,243,15,14.985
1697031738.891,11/10/2023 13:42:18,255,12,12
1697031739.891,11/10/2023 13:42:19,270,15,15
1697031740.891,11/10/2023 13:42:20,287,17,17
1697031741.891,11/10/2023 13:42:21,310,23,23
1697031742.891,11/10/2023 13:42:22,339,29,29
1697031743.891,11/10/2023 13:42:23,348,9,9
1697031744.891,11/10/2023 13:42:24,354,6,6
1697031745.891,11/10/2023 13:42:25,357,3,3
1697031746.891,11/10/2023 13:42:26,366,9,9
1697031747.891,11/10/2023 13:42:27,371,5,5
1697031748.891,11/10/2023 13:42:28,378,7,7
1697031749.891,11/10/2023 13:42:29,386,8,8
1697031750.891,11/10/2023 13:42:30,392,6,6
1697031751.891,11/10/2023 13:42:31,401,9,9
1697031752.892,11/10/2023 13:42:32,406,5,4.995
1697031753.892,11/10/2023 13:42:33,418,12,12
1697031754.892,11/10/2023 13:42:34,424,6,6
1697031755.892,11/10/2023 13:42:35,438,14,14
1697031756.892,11/10/2023 13:42:36,454,16,16
1697031757.892,11/10/2023 13:42:37,454,0,0
1697031758.892,11/10/2023 13:42:38,459,5,5
1697031759.892,11/10/2023 13:42:39,459,0,0
1697031760.892,11/10/2023 13:42:40,462,3,3
1697031761.892,11/10/2023 13:42:41,465,3,3
1697031762.892,11/10/2023 13:42:42,468,3,3
1697031763.892,11/10/2023 13:42:43,470,2,2
1697031764.892,11/10/2023 13:42:44,473,3,3
1697031765.892,11/10/2023 13:42:45,473,0,0
1697031766.893,11/10/2023 13:42:46,473,0,0
1697031767.893,11/10/2023 13:42:47,478,5,5
1697031768.893,11/10/2023 13:42:48,481,3,3
1697031769.893,11/10/2023 13:42:49,484,3,3
1697031770.893,11/10/2023 13:42:50,487,3,3
1697031771.893,11/10/2023 13:42:51,490,3,3
1697031772.893,11/10/2023 13:42:52,496,6,6
1697031773.893,11/10/2023 13:42:53,496,0,0
1697031774.893,11/10/2023 13:42:54,501,5,5
1697031775.893,11/10/2023 13:42:55,504,3,3
1697031776.893,11/10/2023 13:42:56,507,3,3
1697031777.893,11/10/2023 13:42:57,510,3,3
1697031778.893,11/10/2023 13:42:58,512,2,2
1697031779.893,11/10/2023 13:42:59,515,3,3
1697031780.894,11/10/2023 13:43:00,518,3,2.997
1697031781.894,11/10/2023 13:43:01,521,3,3
1697031782.894,11/10/2023 13:43:02,522,1,1
1697031783.894,11/10/2023 13:43:03,525,3,3
1697031784.894,11/10/2023 13:43:04,529,4,4
1697031785.894,11/10/2023 13:43:05,532,3,3
1697031786.894,11/10/2023 13:43:06,535,3,3
1697031787.894,11/10/2023 13:43:07,540,5,5
1697031788.894,11/10/2023 13:43:08,543,3,3
1697031789.894,11/10/2023 13:43:09,546,3,3
1697031790.894,11/10/2023 13:43:10,564,18,18
1697031791.894,11/10/2023 13:43:11,567,3,3
1697031792.894,11/10/2023 13:43:12,569,2,2
1697031793.894,11/10/2023 13:43:13,569,0,0
1697031794.894,11/10/2023 13:43:14,572,3,3
1697031795.895,11/10/2023 13:43:15,572,0,0
1697031796.895,11/10/2023 13:43:16,575,3,3
1697031797.895,11/10/2023 13:43:17,577,2,2
