epoch,timestamp,operations,operations-delta,operations/second
1697105243.046,12/10/2023 10:07:23,82,82,82
1697105244.046,12/10/2023 10:07:24,168,86,86
1697105245.046,12/10/2023 10:07:25,257,89,89
1697105246.046,12/10/2023 10:07:26,356,99,99
1697105247.047,12/10/2023 10:07:27,436,80,79.92
1697105248.047,12/10/2023 10:07:28,529,93,93
1697105249.047,12/10/2023 10:07:29,597,68,68
1697105250.047,12/10/2023 10:07:30,661,64,64
1697105251.047,12/10/2023 10:07:31,756,95,95
1697105252.047,12/10/2023 10:07:32,809,53,53
1697105253.047,12/10/2023 10:07:33,883,74,74
1697105254.047,12/10/2023 10:07:34,979,96,96
1697105255.047,12/10/2023 10:07:35,1068,89,89
1697105256.047,12/10/2023 10:07:36,1108,40,40
1697105257.047,12/10/2023 10:07:37,1232,124,124
1697105258.047,12/10/2023 10:07:38,1301,69,69
1697105259.047,12/10/2023 10:07:39,1367,66,66
1697105260.047,12/10/2023 10:07:40,1457,90,90
1697105261.048,12/10/2023 10:07:41,1542,85,84.915
1697105262.048,12/10/2023 10:07:42,1616,74,74
1697105263.048,12/10/2023 10:07:43,1692,76,76
1697105264.048,12/10/2023 10:07:44,1780,88,88
1697105265.048,12/10/2023 10:07:45,1832,52,52
1697105266.048,12/10/2023 10:07:46,1919,87,87
1697105267.048,12/10/2023 10:07:47,2015,96,96
1697105268.048,12/10/2023 10:07:48,2079,64,64
1697105269.048,12/10/2023 10:07:49,2171,92,92
1697105270.048,12/10/2023 10:07:50,2237,66,66
1697105271.048,12/10/2023 10:07:51,2324,87,87
1697105272.048,12/10/2023 10:07:52,2386,62,62
1697105273.048,12/10/2023 10:07:53,2484,98,98
1697105274.048,12/10/2023 10:07:54,2572,88,88
1697105275.049,12/10/2023 10:07:55,2648,76,75.924
1697105276.049,12/10/2023 10:07:56,2725,77,77
1697105277.049,12/10/2023 10:07:57,2800,75,75
1697105278.049,12/10/2023 10:07:58,2877,77,77
1697105279.049,12/10/2023 10:07:59,2970,93,93
1697105280.049,12/10/2023 10:08:00,3043,73,73
1697105281.049,12/10/2023 10:08:01,3106,63,63
1697105282.049,12/10/2023 10:08:02,3201,95,95
1697105283.049,12/10/2023 10:08:03,3298,97,97
1697105284.049,12/10/2023 10:08:04,3364,66,66
1697105285.049,12/10/2023 10:08:05,3435,71,71
1697105286.049,12/10/2023 10:08:06,3534,99,99
1697105287.049,12/10/2023 10:08:07,3577,43,43
1697105288.049,12/10/2023 10:08:08,3702,125,125
1697105289.05,12/10/2023 10:08:09,3766,64,63.936
1697105290.05,12/10/2023 10:08:10,3819,53,53
1697105291.05,12/10/2023 10:08:11,3928,109,109
1697105292.05,12/10/2023 10:08:12,3997,69,69
1697105293.05,12/10/2023 10:08:13,4058,61,61
1697105294.05,12/10/2023 10:08:14,4152,94,94
1697105295.05,12/10/2023 10:08:15,4238,86,86
1697105296.05,12/10/2023 10:08:16,4292,54,54
1697105297.05,12/10/2023 10:08:17,4375,83,83
1697105298.05,12/10/2023 10:08:18,4463,88,88
1697105299.05,12/10/2023 10:08:19,4503,40,40
1697105300.05,12/10/2023 10:08:20,4503,0,0
1697105301.05,12/10/2023 10:08:21,4503,0,0
1697105302.05,12/10/2023 10:08:22,4503,0,0
1697105303.051,12/10/2023 10:08:23,4511,8,7.992
1697105304.051,12/10/2023 10:08:24,4576,65,65
1697105305.051,12/10/2023 10:08:25,4581,5,5
1697105306.051,12/10/2023 10:08:26,4581,0,0
1697105307.051,12/10/2023 10:08:27,4581,0,0
1697105308.051,12/10/2023 10:08:28,4583,2,2
1697105309.051,12/10/2023 10:08:29,4624,41,41
1697105310.051,12/10/2023 10:08:30,4696,72,72
1697105311.051,12/10/2023 10:08:31,4703,7,7
1697105312.051,12/10/2023 10:08:32,4760,57,57
1697105313.051,12/10/2023 10:08:33,4855,95,95
1697105314.051,12/10/2023 10:08:34,4908,53,53
1697105315.051,12/10/2023 10:08:35,4985,77,77
1697105316.051,12/10/2023 10:08:36,5056,71,71
1697105317.052,12/10/2023 10:08:37,5131,75,74.925
1697105318.052,12/10/2023 10:08:38,5224,93,93
1697105319.052,12/10/2023 10:08:39,5308,84,84
1697105320.052,12/10/2023 10:08:40,5376,68,68
1697105321.052,12/10/2023 10:08:41,5445,69,69
1697105322.052,12/10/2023 10:08:42,5544,99,99
1697105323.052,12/10/2023 10:08:43,5607,63,63
1697105324.052,12/10/2023 10:08:44,5680,73,73
1697105325.052,12/10/2023 10:08:45,5760,80,80
1697105326.052,12/10/2023 10:08:46,5816,56,56
1697105327.052,12/10/2023 10:08:47,5933,117,117
1697105328.052,12/10/2023 10:08:48,5981,48,48
1697105329.052,12/10/2023 10:08:49,6042,61,61
1697105330.052,12/10/2023 10:08:50,6133,91,91
1697105331.053,12/10/2023 10:08:51,6209,76,75.924
1697105332.053,12/10/2023 10:08:52,6269,60,60
1697105333.053,12/10/2023 10:08:53,6362,93,93
1697105334.053,12/10/2023 10:08:54,6448,86,86
1697105335.053,12/10/2023 10:08:55,6507,59,59
1697105336.053,12/10/2023 10:08:56,6594,87,87
1697105337.053,12/10/2023 10:08:57,6696,102,102
1697105338.053,12/10/2023 10:08:58,6763,67,67
1697105339.053,12/10/2023 10:08:59,6857,94,94
1697105340.053,12/10/2023 10:09:00,6918,61,61
1697105341.053,12/10/2023 10:09:01,6983,65,65
1697105342.053,12/10/2023 10:09:02,7082,99,99
1697105343.053,12/10/2023 10:09:03,7145,63,63
1697105344.053,12/10/2023 10:09:04,7219,74,74
1697105345.054,12/10/2023 10:09:05,7306,87,86.913
1697105346.054,12/10/2023 10:09:06,7357,51,51
1697105347.054,12/10/2023 10:09:07,7483,126,126
1697105348.054,12/10/2023 10:09:08,7572,89,89
1697105349.054,12/10/2023 10:09:09,7632,60,60
1697105350.054,12/10/2023 10:09:10,7695,63,63
1697105351.054,12/10/2023 10:09:11,7795,100,100
1697105352.054,12/10/2023 10:09:12,7854,59,59
1697105353.054,12/10/2023 10:09:13,7923,69,69
1697105354.054,12/10/2023 10:09:14,8018,95,95
1697105355.054,12/10/2023 10:09:15,8072,54,54
1697105356.054,12/10/2023 10:09:16,8159,87,87
1697105357.054,12/10/2023 10:09:17,8243,84,84
1697105358.054,12/10/2023 10:09:18,8307,64,64
1697105359.055,12/10/2023 10:09:19,8319,12,11.988
1697105360.055,12/10/2023 10:09:20,8319,0,0
1697105361.055,12/10/2023 10:09:21,8319,0,0
1697105362.055,12/10/2023 10:09:22,8319,0,0
1697105363.055,12/10/2023 10:09:23,8327,8,8
1697105364.055,12/10/2023 10:09:24,8390,63,63
1697105365.055,12/10/2023 10:09:25,8400,10,10
1697105366.055,12/10/2023 10:09:26,8400,0,0
1697105367.055,12/10/2023 10:09:27,8400,0,0
1697105368.055,12/10/2023 10:09:28,8400,0,0
1697105369.055,12/10/2023 10:09:29,8403,3,3
1697105370.055,12/10/2023 10:09:30,8462,59,59
1697105371.055,12/10/2023 10:09:31,8507,45,45
1697105372.055,12/10/2023 10:09:32,8519,12,12
1697105373.056,12/10/2023 10:09:33,8602,83,82.917
1697105374.056,12/10/2023 10:09:34,8705,103,103
1697105375.056,12/10/2023 10:09:35,8763,58,58
1697105376.056,12/10/2023 10:09:36,8826,63,63
1697105377.056,12/10/2023 10:09:37,8934,108,108
1697105378.056,12/10/2023 10:09:38,9001,67,67
1697105379.056,12/10/2023 10:09:39,9063,62,62
1697105380.056,12/10/2023 10:09:40,9156,93,93
1697105381.056,12/10/2023 10:09:41,9213,57,57
1697105382.056,12/10/2023 10:09:42,9286,73,73
1697105383.056,12/10/2023 10:09:43,9378,92,92
1697105384.056,12/10/2023 10:09:44,9466,88,88
1697105385.056,12/10/2023 10:09:45,9537,71,71
1697105386.056,12/10/2023 10:09:46,9633,96,96
1697105387.057,12/10/2023 10:09:47,9708,75,74.925
1697105388.057,12/10/2023 10:09:48,9768,60,60
1697105389.057,12/10/2023 10:09:49,9849,81,81
1697105390.057,12/10/2023 10:09:50,9923,74,74
1697105391.057,12/10/2023 10:09:51,9994,71,71
1697105392.057,12/10/2023 10:09:52,10082,88,88
1697105393.057,12/10/2023 10:09:53,10162,80,80
1697105394.057,12/10/2023 10:09:54,10246,84,84
1697105395.057,12/10/2023 10:09:55,10349,103,103
1697105396.057,12/10/2023 10:09:56,10444,95,95
1697105397.057,12/10/2023 10:09:57,10520,76,76
1697105398.057,12/10/2023 10:09:58,10579,59,59
1697105399.057,12/10/2023 10:09:59,10658,79,79
1697105400.057,12/10/2023 10:10:00,10735,77,77
1697105401.057,12/10/2023 10:10:01,10802,67,67
1697105402.058,12/10/2023 10:10:02,10892,90,89.91
1697105403.058,12/10/2023 10:10:03,10937,45,45
1697105404.058,12/10/2023 10:10:04,11026,89,89
1697105405.058,12/10/2023 10:10:05,11132,106,106
1697105406.058,12/10/2023 10:10:06,11186,54,54
1697105407.058,12/10/2023 10:10:07,11281,95,95
1697105408.058,12/10/2023 10:10:08,11357,76,76
1697105409.058,12/10/2023 10:10:09,11418,61,61
1697105410.058,12/10/2023 10:10:10,11512,94,94
1697105411.058,12/10/2023 10:10:11,11577,65,65
1697105412.058,12/10/2023 10:10:12,11658,81,81
1697105413.058,12/10/2023 10:10:13,11762,104,104
1697105414.058,12/10/2023 10:10:14,11827,65,65
1697105415.058,12/10/2023 10:10:15,11920,93,93
1697105416.059,12/10/2023 10:10:16,11998,78,77.922
1697105417.059,12/10/2023 10:10:17,12062,64,64
1697105418.059,12/10/2023 10:10:18,12124,62,62
1697105419.059,12/10/2023 10:10:19,12201,77,77
1697105420.059,12/10/2023 10:10:20,12202,1,1
1697105421.059,12/10/2023 10:10:21,12202,0,0
1697105422.059,12/10/2023 10:10:22,12202,0,0
1697105423.059,12/10/2023 10:10:23,12202,0,0
1697105424.059,12/10/2023 10:10:24,12204,2,2
1697105425.059,12/10/2023 10:10:25,12269,65,65
1697105426.059,12/10/2023 10:10:26,12279,10,10
1697105427.059,12/10/2023 10:10:27,12279,0,0
1697105428.059,12/10/2023 10:10:28,12319,40,40
1697105429.059,12/10/2023 10:10:29,12359,40,40
1697105430.059,12/10/2023 10:10:30,12456,97,97
1697105431.06,12/10/2023 10:10:31,12576,120,119.88
1697105432.06,12/10/2023 10:10:32,12650,74,74
1697105433.06,12/10/2023 10:10:33,12736,86,86
1697105434.06,12/10/2023 10:10:34,12827,91,91
1697105435.06,12/10/2023 10:10:35,12890,63,63
1697105436.06,12/10/2023 10:10:36,12951,61,61
1697105437.06,12/10/2023 10:10:37,13047,96,96
1697105438.06,12/10/2023 10:10:38,13120,73,73
1697105439.06,12/10/2023 10:10:39,13193,73,73
1697105440.06,12/10/2023 10:10:40,13289,96,96
1697105441.06,12/10/2023 10:10:41,13332,43,43
1697105442.06,12/10/2023 10:10:42,13456,124,124
1697105443.06,12/10/2023 10:10:43,13515,59,59
1697105444.06,12/10/2023 10:10:44,13576,61,61
1697105445.06,12/10/2023 10:10:45,13671,95,95
1697105446.061,12/10/2023 10:10:46,13734,63,62.937
1697105447.061,12/10/2023 10:10:47,13804,70,70
1697105448.061,12/10/2023 10:10:48,13900,96,96
1697105449.061,12/10/2023 10:10:49,13954,54,54
1697105450.061,12/10/2023 10:10:50,14037,83,83
1697105451.061,12/10/2023 10:10:51,14136,99,99
1697105452.061,12/10/2023 10:10:52,14242,106,106
1697105453.061,12/10/2023 10:10:53,14301,59,59
1697105454.061,12/10/2023 10:10:54,14392,91,91
1697105455.061,12/10/2023 10:10:55,14448,56,56
1697105456.061,12/10/2023 10:10:56,14524,76,76
1697105457.061,12/10/2023 10:10:57,14616,92,92
1697105458.061,12/10/2023 10:10:58,14684,68,68
1697105459.061,12/10/2023 10:10:59,14761,77,77
1697105460.061,12/10/2023 10:11:00,14861,100,100
1697105461.062,12/10/2023 10:11:01,14930,69,68.931
1697105462.062,12/10/2023 10:11:02,15020,90,90
1697105463.062,12/10/2023 10:11:03,15077,57,57
1697105464.062,12/10/2023 10:11:04,15141,64,64
1697105465.062,12/10/2023 10:11:05,15237,96,96
1697105466.062,12/10/2023 10:11:06,15294,57,57
1697105467.062,12/10/2023 10:11:07,15363,69,69
1697105468.062,12/10/2023 10:11:08,15458,95,95
1697105469.062,12/10/2023 10:11:09,15510,52,52
1697105470.062,12/10/2023 10:11:10,15597,87,87
1697105471.062,12/10/2023 10:11:11,15708,111,111
1697105472.062,12/10/2023 10:11:12,15778,70,70
1697105473.062,12/10/2023 10:11:13,15834,56,56
1697105474.062,12/10/2023 10:11:14,15927,93,93
1697105475.062,12/10/2023 10:11:15,15983,56,56
1697105476.063,12/10/2023 10:11:16,16056,73,72.927
1697105477.063,12/10/2023 10:11:17,16138,82,82
1697105478.063,12/10/2023 10:11:18,16173,35,35
1697105479.063,12/10/2023 10:11:19,16204,31,31
1697105480.063,12/10/2023 10:11:20,16204,0,0
1697105481.063,12/10/2023 10:11:21,16204,0,0
1697105482.063,12/10/2023 10:11:22,16204,0,0
1697105483.063,12/10/2023 10:11:23,16234,30,30
1697105484.063,12/10/2023 10:11:24,16287,53,53
1697105485.063,12/10/2023 10:11:25,16287,0,0
1697105486.063,12/10/2023 10:11:26,16287,0,0
1697105487.063,12/10/2023 10:11:27,16287,0,0
1697105488.063,12/10/2023 10:11:28,16290,3,3
1697105489.063,12/10/2023 10:11:29,16380,90,90
1697105490.063,12/10/2023 10:11:30,16406,26,26
1697105491.064,12/10/2023 10:11:31,16450,44,43.956
1697105492.064,12/10/2023 10:11:32,16537,87,87
1697105493.064,12/10/2023 10:11:33,16601,64,64
1697105494.064,12/10/2023 10:11:34,16665,64,64
1697105495.064,12/10/2023 10:11:35,16738,73,73
1697105496.064,12/10/2023 10:11:36,16804,66,66
1697105497.064,12/10/2023 10:11:37,16878,74,74
1697105498.064,12/10/2023 10:11:38,16936,58,58
1697105499.064,12/10/2023 10:11:39,17002,66,66
1697105500.064,12/10/2023 10:11:40,17098,96,96
1697105501.064,12/10/2023 10:11:41,17166,68,68
1697105502.064,12/10/2023 10:11:42,17242,76,76
1697105503.064,12/10/2023 10:11:43,17316,74,74
1697105504.064,12/10/2023 10:11:44,17397,81,81
1697105505.065,12/10/2023 10:11:45,17458,61,60.939
1697105506.065,12/10/2023 10:11:46,17532,74,74
1697105507.065,12/10/2023 10:11:47,17620,88,88
1697105508.065,12/10/2023 10:11:48,17672,52,52
1697105509.065,12/10/2023 10:11:49,17751,79,79
1697105510.065,12/10/2023 10:11:50,17836,85,85
1697105511.065,12/10/2023 10:11:51,17900,64,64
1697105512.065,12/10/2023 10:11:52,17982,82,82
1697105513.065,12/10/2023 10:11:53,18055,73,73
