epoch,timestamp,operations,operations-delta,operations/second
1697029818.98,11/10/2023 13:10:18,11176,58,57.942
1697029819.98,11/10/2023 13:10:19,11232,56,56
1697029820.98,11/10/2023 13:10:20,11291,59,59
1697029821.98,11/10/2023 13:10:21,11342,51,51
1697029822.98,11/10/2023 13:10:22,11402,60,60
1697029823.98,11/10/2023 13:10:23,11456,54,54
1697029824.98,11/10/2023 13:10:24,11508,52,52
1697029825.98,11/10/2023 13:10:25,11568,60,60
1697029826.98,11/10/2023 13:10:26,11617,49,49
1697029827.98,11/10/2023 13:10:27,11673,56,56
1697029828.98,11/10/2023 13:10:28,11722,49,49
1697029829.98,11/10/2023 13:10:29,11779,57,57
1697029830.98,11/10/2023 13:10:30,11836,57,57
1697029831.98,11/10/2023 13:10:31,11896,60,60
1697029832.98,11/10/2023 13:10:32,11951,55,55
1697029833.981,11/10/2023 13:10:33,12013,62,61.938
1697029834.981,11/10/2023 13:10:34,12068,55,55
1697029835.981,11/10/2023 13:10:35,12133,65,65
1697029836.981,11/10/2023 13:10:36,12184,51,51
1697029837.981,11/10/2023 13:10:37,12249,65,65
1697029838.981,11/10/2023 13:10:38,12296,47,47
1697029839.981,11/10/2023 13:10:39,12363,67,67
1697029840.981,11/10/2023 13:10:40,12417,54,54
1697029841.981,11/10/2023 13:10:41,12477,60,60
1697029842.981,11/10/2023 13:10:42,12530,53,53
1697029843.981,11/10/2023 13:10:43,12593,63,63
1697029844.981,11/10/2023 13:10:44,12645,52,52
1697029845.981,11/10/2023 13:10:45,12699,54,54
1697029846.981,11/10/2023 13:10:46,12756,57,57
1697029847.982,11/10/2023 13:10:47,12811,55,54.945
1697029848.982,11/10/2023 13:10:48,12867,56,56
1697029849.982,11/10/2023 13:10:49,12920,53,53
1697029850.982,11/10/2023 13:10:50,12983,63,63
1697029851.982,11/10/2023 13:10:51,13040,57,57
1697029852.982,11/10/2023 13:10:52,13104,64,64
1697029853.982,11/10/2023 13:10:53,13155,51,51
1697029854.982,11/10/2023 13:10:54,13219,64,64
1697029855.982,11/10/2023 13:10:55,13270,51,51
1697029856.982,11/10/2023 13:10:56,13332,62,62
1697029857.982,11/10/2023 13:10:57,13386,54,54
1697029858.982,11/10/2023 13:10:58,13450,64,64
1697029859.982,11/10/2023 13:10:59,13501,51,51
1697029860.982,11/10/2023 13:11:00,13563,62,62
1697029861.982,11/10/2023 13:11:01,13611,48,48
1697029862.983,11/10/2023 13:11:02,13668,57,56.943
1697029863.983,11/10/2023 13:11:03,13729,61,61
1697029864.983,11/10/2023 13:11:04,13786,57,57
1697029865.983,11/10/2023 13:11:05,13846,60,60
1697029866.983,11/10/2023 13:11:06,13901,55,55
1697029867.983,11/10/2023 13:11:07,13960,59,59
1697029868.983,11/10/2023 13:11:08,14017,57,57
1697029869.983,11/10/2023 13:11:09,14070,53,53
1697029870.983,11/10/2023 13:11:10,14127,57,57
1697029871.983,11/10/2023 13:11:11,14182,55,55
1697029872.983,11/10/2023 13:11:12,14234,52,52
1697029873.983,11/10/2023 13:11:13,14294,60,60
1697029874.983,11/10/2023 13:11:14,14344,50,50
1697029875.983,11/10/2023 13:11:15,14401,57,57
1697029876.983,11/10/2023 13:11:16,14451,50,50
1697029877.984,11/10/2023 13:11:17,14513,62,61.938
1697029878.984,11/10/2023 13:11:18,14561,48,48
1697029879.984,11/10/2023 13:11:19,14615,54,54
1697029880.984,11/10/2023 13:11:20,14667,52,52
1697029881.984,11/10/2023 13:11:21,14723,56,56
1697029882.984,11/10/2023 13:11:22,14771,48,48
1697029883.984,11/10/2023 13:11:23,14827,56,56
1697029884.984,11/10/2023 13:11:24,14883,56,56
1697029885.984,11/10/2023 13:11:25,14928,45,45
1697029886.984,11/10/2023 13:11:26,14986,58,58
1697029887.984,11/10/2023 13:11:27,15033,47,47
1697029888.984,11/10/2023 13:11:28,15091,58,58
1697029889.984,11/10/2023 13:11:29,15142,51,51
1697029890.984,11/10/2023 13:11:30,15200,58,58
1697029891.985,11/10/2023 13:11:31,15252,52,51.948
1697029892.985,11/10/2023 13:11:32,15309,57,57
1697029893.985,11/10/2023 13:11:33,15363,54,54
1697029894.985,11/10/2023 13:11:34,15420,57,57
1697029895.985,11/10/2023 13:11:35,15478,58,58
1697029896.985,11/10/2023 13:11:36,15534,56,56
1697029897.985,11/10/2023 13:11:37,15590,56,56
1697029898.985,11/10/2023 13:11:38,15640,50,50
1697029899.985,11/10/2023 13:11:39,15695,55,55
1697029900.985,11/10/2023 13:11:40,15743,48,48
1697029901.985,11/10/2023 13:11:41,15800,57,57
1697029902.985,11/10/2023 13:11:42,15850,50,50
1697029903.985,11/10/2023 13:11:43,15907,57,57
1697029904.985,11/10/2023 13:11:44,15959,52,52
1697029905.985,11/10/2023 13:11:45,16012,53,53
1697029906.985,11/10/2023 13:11:46,16066,54,54
1697029907.986,11/10/2023 13:11:47,16116,50,49.95
1697029908.986,11/10/2023 13:11:48,16175,59,59
1697029909.986,11/10/2023 13:11:49,16221,46,46
1697029910.986,11/10/2023 13:11:50,16283,62,62
1697029911.986,11/10/2023 13:11:51,16330,47,47
1697029912.986,11/10/2023 13:11:52,16384,54,54
1697029913.986,11/10/2023 13:11:53,16436,52,52
1697029914.986,11/10/2023 13:11:54,16487,51,51
1697029915.986,11/10/2023 13:11:55,16545,58,58
1697029916.986,11/10/2023 13:11:56,16597,52,52
1697029917.986,11/10/2023 13:11:57,16647,50,50
1697029918.986,11/10/2023 13:11:58,16696,49,49
1697029919.986,11/10/2023 13:11:59,16758,62,62
1697029920.986,11/10/2023 13:12:00,16808,50,50
1697029921.986,11/10/2023 13:12:01,16863,55,55
1697029922.986,11/10/2023 13:12:02,16917,54,54
1697029923.987,11/10/2023 13:12:03,16971,54,53.946
1697029924.987,11/10/2023 13:12:04,17025,54,54
1697029925.987,11/10/2023 13:12:05,17077,52,52
1697029926.987,11/10/2023 13:12:06,17136,59,59
1697029927.987,11/10/2023 13:12:07,17189,53,53
1697029928.987,11/10/2023 13:12:08,17247,58,58
