epoch,timestamp,operations,operations-delta,operations/second
1697102787.369,12/10/2023 09:26:27,1377,1377,1375.624
1697102788.369,12/10/2023 09:26:28,3342,1965,1965
1697102789.369,12/10/2023 09:26:29,5699,2357,2357
1697102790.369,12/10/2023 09:26:30,8123,2424,2424
1697102791.369,12/10/2023 09:26:31,10470,2347,2347
1697102792.369,12/10/2023 09:26:32,12215,1745,1745
1697102793.37,12/10/2023 09:26:33,13459,1244,1242.757
1697102794.37,12/10/2023 09:26:34,14666,1207,1207
1697102795.37,12/10/2023 09:26:35,15897,1231,1231
1697102796.37,12/10/2023 09:26:36,17106,1209,1209
1697102797.37,12/10/2023 09:26:37,18357,1251,1251
1697102798.37,12/10/2023 09:26:38,19582,1225,1225
1697102799.37,12/10/2023 09:26:39,21216,1634,1634
1697102800.37,12/10/2023 09:26:40,23911,2695,2695
1697102801.37,12/10/2023 09:26:41,26433,2522,2522
1697102802.37,12/10/2023 09:26:42,28964,2531,2531
1697102803.37,12/10/2023 09:26:43,31714,2750,2750
1697102804.37,12/10/2023 09:26:44,34333,2619,2619
1697102805.37,12/10/2023 09:26:45,36163,1830,1830
1697102806.37,12/10/2023 09:26:46,37761,1598,1598
1697102807.371,12/10/2023 09:26:47,39448,1687,1685.315
1697102808.371,12/10/2023 09:26:48,41047,1599,1599
1697102809.371,12/10/2023 09:26:49,42699,1652,1652
1697102810.371,12/10/2023 09:26:50,44452,1753,1753
1697102811.371,12/10/2023 09:26:51,46368,1916,1916
1697102812.371,12/10/2023 09:26:52,48571,2203,2203
1697102813.371,12/10/2023 09:26:53,50679,2108,2108
1697102814.371,12/10/2023 09:26:54,52679,2000,2000
1697102815.371,12/10/2023 09:26:55,54304,1625,1625
1697102816.371,12/10/2023 09:26:56,56007,1703,1703
1697102817.371,12/10/2023 09:26:57,57964,1957,1957
1697102818.371,12/10/2023 09:26:58,59823,1859,1859
1697102819.371,12/10/2023 09:26:59,62148,2325,2325
1697102820.371,12/10/2023 09:27:00,64381,2233,2233
1697102821.371,12/10/2023 09:27:01,66653,2272,2272
1697102822.372,12/10/2023 09:27:02,68893,2240,2237.762
1697102823.372,12/10/2023 09:27:03,71090,2197,2197
1697102824.372,12/10/2023 09:27:04,73948,2858,2858
1697102825.372,12/10/2023 09:27:05,76671,2723,2723
1697102826.372,12/10/2023 09:27:06,79548,2877,2877
1697102827.372,12/10/2023 09:27:07,81851,2303,2303
1697102828.372,12/10/2023 09:27:08,84070,2219,2219
1697102829.372,12/10/2023 09:27:09,86222,2152,2152
1697102830.372,12/10/2023 09:27:10,88609,2387,2387
1697102831.372,12/10/2023 09:27:11,90891,2282,2282
1697102832.372,12/10/2023 09:27:12,93097,2206,2206
1697102833.372,12/10/2023 09:27:13,95315,2218,2218
1697102834.372,12/10/2023 09:27:14,97621,2306,2306
1697102835.373,12/10/2023 09:27:15,100032,2411,2408.591
1697102836.373,12/10/2023 09:27:16,102337,2305,2305
1697102837.373,12/10/2023 09:27:17,104600,2263,2263
1697102838.373,12/10/2023 09:27:18,106741,2141,2141
1697102839.373,12/10/2023 09:27:19,109630,2889,2889
1697102840.373,12/10/2023 09:27:20,112249,2619,2619
1697102841.373,12/10/2023 09:27:21,113473,1224,1224
1697102842.373,12/10/2023 09:27:22,114995,1522,1522
1697102843.373,12/10/2023 09:27:23,117882,2887,2887
1697102844.373,12/10/2023 09:27:24,120393,2511,2511
1697102845.373,12/10/2023 09:27:25,123324,2931,2931
1697102846.373,12/10/2023 09:27:26,126133,2809,2809
1697102847.373,12/10/2023 09:27:27,128970,2837,2837
1697102848.373,12/10/2023 09:27:28,131780,2810,2810
1697102849.373,12/10/2023 09:27:29,134592,2812,2812
1697102850.374,12/10/2023 09:27:30,137270,2678,2675.325
1697102851.374,12/10/2023 09:27:31,140199,2929,2929
1697102852.374,12/10/2023 09:27:32,143019,2820,2820
1697102853.374,12/10/2023 09:27:33,145866,2847,2847
1697102854.374,12/10/2023 09:27:34,148846,2980,2980
1697102855.374,12/10/2023 09:27:35,151855,3009,3009
1697102856.374,12/10/2023 09:27:36,154693,2838,2838
1697102857.374,12/10/2023 09:27:37,157650,2957,2957
1697102858.374,12/10/2023 09:27:38,160567,2917,2917
1697102859.374,12/10/2023 09:27:39,163468,2901,2901
1697102860.374,12/10/2023 09:27:40,166298,2830,2830
1697102861.374,12/10/2023 09:27:41,169284,2986,2986
1697102862.374,12/10/2023 09:27:42,172297,3013,3013
1697102863.374,12/10/2023 09:27:43,175215,2918,2918
1697102864.375,12/10/2023 09:27:44,178050,2835,2832.168
1697102865.375,12/10/2023 09:27:45,181020,2970,2970
1697102866.375,12/10/2023 09:27:46,183962,2942,2942
1697102867.375,12/10/2023 09:27:47,186882,2920,2920
1697102868.375,12/10/2023 09:27:48,189843,2961,2961
1697102869.375,12/10/2023 09:27:49,192743,2900,2900
1697102870.375,12/10/2023 09:27:50,195629,2886,2886
1697102871.375,12/10/2023 09:27:51,198444,2815,2815
1697102872.375,12/10/2023 09:27:52,201407,2963,2963
1697102873.375,12/10/2023 09:27:53,204323,2916,2916
1697102874.375,12/10/2023 09:27:54,207248,2925,2925
1697102875.375,12/10/2023 09:27:55,210259,3011,3011
1697102876.375,12/10/2023 09:27:56,213249,2990,2990
1697102877.375,12/10/2023 09:27:57,216133,2884,2884
1697102878.375,12/10/2023 09:27:58,218963,2830,2830
1697102879.376,12/10/2023 09:27:59,221673,2710,2707.293
1697102880.376,12/10/2023 09:28:00,224664,2991,2991
1697102881.376,12/10/2023 09:28:01,227679,3015,3015
1697102882.376,12/10/2023 09:28:02,230692,3013,3013
1697102883.376,12/10/2023 09:28:03,233590,2898,2898
1697102884.376,12/10/2023 09:28:04,236466,2876,2876
1697102885.376,12/10/2023 09:28:05,239334,2868,2868
1697102886.376,12/10/2023 09:28:06,242037,2703,2703
1697102887.376,12/10/2023 09:28:07,244909,2872,2872
1697102888.376,12/10/2023 09:28:08,247797,2888,2888
1697102889.376,12/10/2023 09:28:09,250689,2892,2892
1697102890.376,12/10/2023 09:28:10,253574,2885,2885
1697102891.376,12/10/2023 09:28:11,256572,2998,2998
1697102892.376,12/10/2023 09:28:12,259609,3037,3037
1697102893.377,12/10/2023 09:28:13,262350,2741,2738.262
1697102894.377,12/10/2023 09:28:14,265190,2840,2840
1697102895.377,12/10/2023 09:28:15,268113,2923,2923
1697102896.377,12/10/2023 09:28:16,271026,2913,2913
1697102897.377,12/10/2023 09:28:17,273998,2972,2972
1697102898.377,12/10/2023 09:28:18,276915,2917,2917
1697102899.377,12/10/2023 09:28:19,279751,2836,2836
1697102900.377,12/10/2023 09:28:20,282655,2904,2904
1697102901.377,12/10/2023 09:28:21,285566,2911,2911
1697102902.377,12/10/2023 09:28:22,288450,2884,2884
1697102903.377,12/10/2023 09:28:23,291383,2933,2933
1697102904.377,12/10/2023 09:28:24,294275,2892,2892
