epoch,timestamp,operations,operations-delta,operations/second
1697104284.649,12/10/2023 09:51:24,89,89,88.911
1697104285.649,12/10/2023 09:51:25,181,92,92
1697104286.649,12/10/2023 09:51:26,288,107,107
1697104287.649,12/10/2023 09:51:27,397,109,109
1697104288.649,12/10/2023 09:51:28,493,96,96
1697104289.649,12/10/2023 09:51:29,601,108,108
1697104290.649,12/10/2023 09:51:30,710,109,109
1697104291.649,12/10/2023 09:51:31,818,108,108
1697104292.649,12/10/2023 09:51:32,915,97,97
1697104293.649,12/10/2023 09:51:33,1023,108,108
1697104294.649,12/10/2023 09:51:34,1131,108,108
1697104295.65,12/10/2023 09:51:35,1239,108,107.892
1697104296.65,12/10/2023 09:51:36,1347,108,108
1697104297.65,12/10/2023 09:51:37,1455,108,108
1697104298.65,12/10/2023 09:51:38,1563,108,108
1697104299.65,12/10/2023 09:51:39,1670,107,107
1697104300.65,12/10/2023 09:51:40,1768,98,98
1697104301.65,12/10/2023 09:51:41,1876,108,108
1697104302.65,12/10/2023 09:51:42,1985,109,109
1697104303.65,12/10/2023 09:51:43,2093,108,108
1697104304.65,12/10/2023 09:51:44,2200,107,107
1697104305.65,12/10/2023 09:51:45,2308,108,108
1697104306.65,12/10/2023 09:51:46,2421,113,113
1697104307.65,12/10/2023 09:51:47,2527,106,106
1697104308.65,12/10/2023 09:51:48,2621,94,94
1697104309.651,12/10/2023 09:51:49,2731,110,109.89
1697104310.651,12/10/2023 09:51:50,2840,109,109
1697104311.651,12/10/2023 09:51:51,2948,108,108
1697104312.651,12/10/2023 09:51:52,3058,110,110
1697104313.651,12/10/2023 09:51:53,3165,107,107
1697104314.651,12/10/2023 09:51:54,3270,105,105
1697104315.651,12/10/2023 09:51:55,3372,102,102
1697104316.651,12/10/2023 09:51:56,3477,105,105
1697104317.651,12/10/2023 09:51:57,3589,112,112
1697104318.651,12/10/2023 09:51:58,3698,109,109
1697104319.651,12/10/2023 09:51:59,3806,108,108
1697104320.651,12/10/2023 09:52:00,3913,107,107
1697104321.651,12/10/2023 09:52:01,4021,108,108
1697104322.651,12/10/2023 09:52:02,4130,109,109
1697104323.652,12/10/2023 09:52:03,4223,93,92.907
1697104324.652,12/10/2023 09:52:04,4333,110,110
1697104325.652,12/10/2023 09:52:05,4442,109,109
1697104326.652,12/10/2023 09:52:06,4550,108,108
1697104327.652,12/10/2023 09:52:07,4666,116,116
1697104328.652,12/10/2023 09:52:08,4766,100,100
1697104329.652,12/10/2023 09:52:09,4888,122,122
1697104330.652,12/10/2023 09:52:10,4983,95,95
1697104331.652,12/10/2023 09:52:11,5091,108,108
1697104332.652,12/10/2023 09:52:12,5199,108,108
1697104333.652,12/10/2023 09:52:13,5308,109,109
1697104334.652,12/10/2023 09:52:14,5416,108,108
1697104335.652,12/10/2023 09:52:15,5524,108,108
1697104336.653,12/10/2023 09:52:16,5632,108,107.892
1697104337.653,12/10/2023 09:52:17,5740,108,108
1697104338.653,12/10/2023 09:52:18,5848,108,108
1697104339.653,12/10/2023 09:52:19,5947,99,99
1697104340.653,12/10/2023 09:52:20,6057,110,110
1697104341.653,12/10/2023 09:52:21,6165,108,108
1697104342.653,12/10/2023 09:52:22,6272,107,107
1697104343.653,12/10/2023 09:52:23,6380,108,108
1697104344.653,12/10/2023 09:52:24,6489,109,109
