epoch,timestamp,operations,operations-delta,operations/second
1697101861.304,12/10/2023 09:11:01,1315,1315,1313.686
1697101862.304,12/10/2023 09:11:02,3126,1811,1811
1697101863.304,12/10/2023 09:11:03,5530,2404,2404
1697101864.304,12/10/2023 09:11:04,8025,2495,2495
1697101865.304,12/10/2023 09:11:05,10545,2520,2520
1697101866.305,12/10/2023 09:11:06,12373,1828,1826.174
1697101867.305,12/10/2023 09:11:07,13533,1160,1160
1697101868.305,12/10/2023 09:11:08,14743,1210,1210
1697101869.305,12/10/2023 09:11:09,15944,1201,1201
1697101870.305,12/10/2023 09:11:10,17171,1227,1227
1697101871.305,12/10/2023 09:11:11,18361,1190,1190
1697101872.305,12/10/2023 09:11:12,19512,1151,1151
1697101873.305,12/10/2023 09:11:13,20818,1306,1306
1697101874.305,12/10/2023 09:11:14,23526,2708,2708
1697101875.305,12/10/2023 09:11:15,26134,2608,2608
1697101876.305,12/10/2023 09:11:16,28795,2661,2661
1697101877.305,12/10/2023 09:11:17,31529,2734,2734
1697101878.305,12/10/2023 09:11:18,33959,2430,2430
1697101879.305,12/10/2023 09:11:19,36159,2200,2200
1697101880.305,12/10/2023 09:11:20,38616,2457,2457
1697101881.306,12/10/2023 09:11:21,41133,2517,2514.486
1697101882.306,12/10/2023 09:11:22,43849,2716,2716
1697101883.306,12/10/2023 09:11:23,46119,2270,2270
1697101884.306,12/10/2023 09:11:24,47582,1463,1463
1697101885.306,12/10/2023 09:11:25,49811,2229,2229
1697101886.306,12/10/2023 09:11:26,52550,2739,2739
1697101887.306,12/10/2023 09:11:27,55245,2695,2695
1697101888.306,12/10/2023 09:11:28,57502,2257,2257
1697101889.306,12/10/2023 09:11:29,59540,2038,2038
1697101890.306,12/10/2023 09:11:30,61699,2159,2159
1697101891.306,12/10/2023 09:11:31,63856,2157,2157
1697101892.306,12/10/2023 09:11:32,66140,2284,2284
1697101893.306,12/10/2023 09:11:33,68418,2278,2278
1697101894.306,12/10/2023 09:11:34,70695,2277,2277
1697101895.306,12/10/2023 09:11:35,72952,2257,2257
1697101896.307,12/10/2023 09:11:36,75179,2227,2224.775
1697101897.307,12/10/2023 09:11:37,77446,2267,2267
1697101898.307,12/10/2023 09:11:38,79639,2193,2193
1697101899.307,12/10/2023 09:11:39,81844,2205,2205
1697101900.307,12/10/2023 09:11:40,84661,2817,2817
1697101901.307,12/10/2023 09:11:41,87611,2950,2950
1697101902.307,12/10/2023 09:11:42,90541,2930,2930
1697101903.307,12/10/2023 09:11:43,93374,2833,2833
1697101904.307,12/10/2023 09:11:44,96162,2788,2788
1697101905.307,12/10/2023 09:11:45,98989,2827,2827
1697101906.307,12/10/2023 09:11:46,101924,2935,2935
1697101907.307,12/10/2023 09:11:47,104845,2921,2921
1697101908.307,12/10/2023 09:11:48,107795,2950,2950
1697101909.307,12/10/2023 09:11:49,110699,2904,2904
1697101910.308,12/10/2023 09:11:50,113402,2703,2700.3
1697101911.308,12/10/2023 09:11:51,116212,2810,2810
1697101912.308,12/10/2023 09:11:52,119067,2855,2855
1697101913.308,12/10/2023 09:11:53,121878,2811,2811
1697101914.308,12/10/2023 09:11:54,124662,2784,2784
1697101915.308,12/10/2023 09:11:55,127511,2849,2849
1697101916.308,12/10/2023 09:11:56,130454,2943,2943
1697101917.308,12/10/2023 09:11:57,133367,2913,2913
1697101918.308,12/10/2023 09:11:58,136167,2800,2800
1697101919.308,12/10/2023 09:11:59,139019,2852,2852
1697101920.308,12/10/2023 09:12:00,141844,2825,2825
1697101921.308,12/10/2023 09:12:01,144719,2875,2875
1697101922.308,12/10/2023 09:12:02,147588,2869,2869
1697101923.308,12/10/2023 09:12:03,150439,2851,2851
1697101924.308,12/10/2023 09:12:04,153293,2854,2854
1697101925.309,12/10/2023 09:12:05,156130,2837,2834.166
1697101926.309,12/10/2023 09:12:06,158931,2801,2801
1697101927.309,12/10/2023 09:12:07,161792,2861,2861
1697101928.309,12/10/2023 09:12:08,164641,2849,2849
1697101929.309,12/10/2023 09:12:09,167517,2876,2876
1697101930.309,12/10/2023 09:12:10,170371,2854,2854
1697101931.309,12/10/2023 09:12:11,173186,2815,2815
1697101932.309,12/10/2023 09:12:12,176102,2916,2916
1697101933.309,12/10/2023 09:12:13,179077,2975,2975
1697101934.309,12/10/2023 09:12:14,181724,2647,2647
1697101935.309,12/10/2023 09:12:15,184674,2950,2950
1697101936.309,12/10/2023 09:12:16,187556,2882,2882
1697101937.309,12/10/2023 09:12:17,190386,2830,2830
1697101938.309,12/10/2023 09:12:18,193295,2909,2909
1697101939.31,12/10/2023 09:12:19,196240,2945,2942.058
1697101940.31,12/10/2023 09:12:20,199085,2845,2845
1697101941.31,12/10/2023 09:12:21,202008,2923,2923
1697101942.31,12/10/2023 09:12:22,204949,2941,2941
1697101943.31,12/10/2023 09:12:23,207680,2731,2731
1697101944.31,12/10/2023 09:12:24,210564,2884,2884
1697101945.31,12/10/2023 09:12:25,213458,2894,2894
1697101946.31,12/10/2023 09:12:26,216326,2868,2868
1697101947.31,12/10/2023 09:12:27,219252,2926,2926
1697101948.31,12/10/2023 09:12:28,222184,2932,2932
1697101949.31,12/10/2023 09:12:29,225085,2901,2901
1697101950.31,12/10/2023 09:12:30,227907,2822,2822
1697101951.31,12/10/2023 09:12:31,230446,2539,2539
1697101952.31,12/10/2023 09:12:32,233327,2881,2881
1697101953.311,12/10/2023 09:12:33,236133,2806,2803.197
1697101954.311,12/10/2023 09:12:34,239036,2903,2903
1697101955.311,12/10/2023 09:12:35,241919,2883,2883
1697101956.311,12/10/2023 09:12:36,244648,2729,2729
1697101957.311,12/10/2023 09:12:37,247507,2859,2859
1697101958.311,12/10/2023 09:12:38,250448,2941,2941
1697101959.311,12/10/2023 09:12:39,253382,2934,2934
1697101960.311,12/10/2023 09:12:40,256216,2834,2834
1697101961.311,12/10/2023 09:12:41,259008,2792,2792
1697101962.311,12/10/2023 09:12:42,261886,2878,2878
1697101963.311,12/10/2023 09:12:43,264731,2845,2845
1697101964.311,12/10/2023 09:12:44,267729,2998,2998
1697101965.311,12/10/2023 09:12:45,270690,2961,2961
1697101966.311,12/10/2023 09:12:46,273635,2945,2945
1697101967.311,12/10/2023 09:12:47,276566,2931,2931
1697101968.312,12/10/2023 09:12:48,279457,2891,2888.112
1697101969.312,12/10/2023 09:12:49,282253,2796,2796
1697101970.312,12/10/2023 09:12:50,285016,2763,2763
1697101971.312,12/10/2023 09:12:51,287785,2769,2769
1697101972.312,12/10/2023 09:12:52,290338,2553,2553
1697101973.312,12/10/2023 09:12:53,293003,2665,2665
1697101974.312,12/10/2023 09:12:54,295915,2912,2912
1697101975.312,12/10/2023 09:12:55,298847,2932,2932
1697101976.312,12/10/2023 09:12:56,301767,2920,2920
1697101977.312,12/10/2023 09:12:57,304701,2934,2934
1697101978.312,12/10/2023 09:12:58,307695,2994,2994
1697101979.312,12/10/2023 09:12:59,310728,3033,3033
1697101980.312,12/10/2023 09:13:00,313557,2829,2829
1697101981.312,12/10/2023 09:13:01,316340,2783,2783
1697101982.312,12/10/2023 09:13:02,319149,2809,2809
1697101983.313,12/10/2023 09:13:03,322132,2983,2980.02
1697101984.313,12/10/2023 09:13:04,324943,2811,2811
1697101985.313,12/10/2023 09:13:05,327851,2908,2908
1697101986.313,12/10/2023 09:13:06,330735,2884,2884
1697101987.313,12/10/2023 09:13:07,333652,2917,2917
1697101988.313,12/10/2023 09:13:08,336526,2874,2874
1697101989.313,12/10/2023 09:13:09,339395,2869,2869
1697101990.313,12/10/2023 09:13:10,342319,2924,2924
1697101991.313,12/10/2023 09:13:11,345166,2847,2847
1697101992.313,12/10/2023 09:13:12,347867,2701,2701
