1.000,10682.367
2.000,13778.943
3.000,10313.727
4.000,10551.295
5.000,3121.151
6.000,11493.375
7.001,2592.767
8.001,9109.503
9.001,2637.823
10.001,7335.935
11.001,10223.615
12.001,3371.007
13.001,3194.879
14.001,2899.967
15.001,3192.831
16.001,3043.327
17.001,8970.239
18.001,9510.911
19.001,3035.135
20.002,3188.735
21.002,2772.991
22.002,2885.631
23.002,2410.495
24.002,9084.927
25.002,2953.215
26.002,2920.447
27.002,2549.759
28.002,2306.047
29.002,2523.135
30.002,9560.063
31.002,2213.887
32.002,9486.335
33.002,2379.775
34.002,7012.351
35.003,2400.255
36.003,8163.327
37.003,1857.535
38.003,1779.711
39.003,14098.431
40.003,2275.327
41.003,1740.799
42.003,9445.375
43.003,1916.927
44.003,2244.607
45.003,7618.559
46.003,2057.215
47.003,9437.183
48.003,1895.423
49.004,1756.159
50.004,2887.679
51.004,9814.015
52.004,1899.519
53.004,8699.903
54.004,1971.199
55.004,1802.239
56.004,2008.063
57.004,7675.903
58.004,1519386.623
59.004,2109.439
60.004,2138.111
61.004,7241.727
62.005,10125.311
63.005,2547.711
64.005,2140.159
65.005,2428.927
66.005,2154.495
67.005,7716.863
68.005,2326.527
69.005,8048.639
70.005,4767.743
71.005,2035.711
72.005,8364.031
73.005,2476.031
74.005,2250.751
75.005,2510.847
76.006,2193.407
77.006,7401.471
78.006,2703.359
79.006,10698.751
80.006,2006.015
81.006,7618.559
82.006,2459.647
83.006,8253.439
84.006,5033.983
85.006,3975.167
86.006,2660.351
87.006,8253.439
88.006,9019.391
89.006,2811.903
90.007,2189.311
91.007,6901.759
92.007,7446.527
93.007,7909.375
94.007,7745.535
95.007,2240.511
96.007,2387.967
97.007,8560.639
98.007,7352.319
99.007,8269.823
100.007,2598.911
101.007,2215.935
102.007,2187.263
103.007,2093.055
104.007,7548.927
105.008,6959.103
106.008,3028.991
107.008,2232.319
108.008,2097.151
109.008,6856.703
110.008,2369.535
111.008,2609.151
112.008,2144.255
113.008,2070.527
114.008,5177.343
115.008,7712.767
116.008,2012.159
117.008,3878.911
118.009,2111.487
