1.000,50400.106
2.000,34172.666
3.001,31676.657
4.001,34430.604
5.001,31994.309
6.001,32314.473
7.001,32229.271
8.001,38631.898
9.001,30992.457
10.001,39651.471
11.001,61427.989
12.001,63192.856
13.001,62582.598
14.001,63643.635
15.001,61378.407
16.001,63804.94
17.001,61826.183
18.002,63595.896
19.002,46665.648
20.002,34259.078
21.002,39398.15
22.002,37913.393
23.002,35693.112
24.002,39383.45
25.002,43897.399
26.002,38260.25
27.002,37760.273
28.002,34570.231
29.002,37611.376
30.002,35017.231
31.002,36559.577
32.003,34832.871
33.003,34895.68
34.003,40661.572
35.003,35936.244
36.003,33428.434
37.003,36610.824
38.003,33713.606
39.003,38764.356
40.003,38517.197
41.003,26893.198
42.003,29820.364
43.003,30183.814
44.003,35755.022
45.003,32512.409
46.004,32482.999
47.004,44527.805
48.004,29198.811
49.004,26053.793
50.004,27167.621
51.004,28585.994
52.004,25481.425
53.004,29176.081
54.004,29068.04
55.004,27624.361
56.004,26129.606
57.004,26990.646
58.004,26697.986
59.004,30073.3
60.005,31310.905
61.005,33383.249
62.005,25694.569
63.005,26525.97
64.005,25726.082
65.005,28985.387
66.005,24654.419
67.005,25561.704
68.005,29721.943
69.005,25560.913
70.005,25390.163
71.005,26970.342
72.005,26188.044
73.006,25711.724
74.006,31662.291
75.006,27166.206
76.006,26590.12
77.006,26254.303
78.006,28600.14
79.006,27550.318
80.006,25734.918
81.006,25897.101
82.006,24946.518
83.006,24595.063
84.006,27104.804
85.009,27986.765
86.009,25391.876
87.009,26788.571
88.009,25156.706
89.009,26014.103
90.009,26365.714
91.009,27526.219
92.009,31477.362
93.010,29972.551
94.010,28552.875
95.010,26528.344
96.010,25224.778
97.010,26211.202
98.010,26092.68
99.010,25865.032
100.010,25830.666
101.010,31745.34
102.010,28342.309
103.010,26345.892
104.010,25674.214
105.010,25214.935
106.010,24952.881
107.011,26233.492
108.011,30835.129
109.011,27125.403
110.011,25200.665
111.011,26956.63
112.011,24899.363
113.011,27410.751
114.011,27487.919
115.011,27034.229
116.011,25275.206
117.011,26644.286
118.011,24967.574
