1.00,249.343
1.11,1034.239
1.25,1119.231
1.43,1181.695
1.67,1234.943
2.00,1285.119
2.22,1309.695
2.50,1336.319
2.86,1366.015
3.33,1399.807
4.00,1441.791
4.44,1467.391
5.00,1494.015
5.71,1523.711
6.67,1555.455
8.00,1589.247
8.89,1607.679
10.00,1628.159
11.43,1649.663
13.33,1675.263
16.00,1707.007
17.78,1726.463
20.00,1751.039
22.86,1783.807
26.67,1823.743
32.00,1865.727
35.56,1887.231
40.00,1908.735
45.71,1931.263
53.33,1957.887
64.00,1991.679
71.11,2014.207
80.00,2043.903
91.43,2082.815
106.67,2123.775
128.00,2160.639
142.22,2181.119
160.00,2201.599
182.86,2224.127
213.33,2250.751
256.00,2279.423
284.44,2297.855
320.00,2322.431
365.71,2355.199
426.67,2394.111
512.00,2447.359
568.89,2480.127
640.00,2516.991
731.43,2564.095
853.33,2629.631
1024.00,2740.223
1137.78,2848.767
1280.00,3127.295
1462.86,4032.511
1706.67,5533.695
2048.00,6635.519
2275.56,6938.623
2560.00,7114.751
2925.71,7462.911
3413.33,7806.975
4096.00,8138.751
4551.11,8429.567
5120.00,8585.215
5851.43,8757.247
6826.67,8888.319
8192.00,9191.423
9102.22,9314.303
10240.00,9428.991
11702.86,9551.871
13653.33,9707.519
16384.00,9871.359
18204.44,9977.855
20480.00,10067.967
23405.71,10182.655
27306.67,10379.263
32768.00,10616.831
36408.89,10698.751
40960.00,11493.375
46811.43,12034.047
54613.33,13025.279
65536.00,13983.743
72817.78,14016.511
81920.00,14073.855
93622.86,1019740.159
109226.67,1023934.463
131072.00,1024458.751
145635.56,1026031.615
163840.00,1028128.767
187245.71,1028128.767
218453.33,1029177.343
262144.00,1029177.343
291271.11,1029177.343
327680.00,1029177.343
374491.43,1029701.631
436906.67,1516240.895
524288.00,1519386.623
