1.000,3412.564
2.000,2904.784
3.000,2138.069
4.000,1754.482
5.000,1963.636
6.000,711.452
7.000,2454.015
8.000,3188.423
9.001,1658.859
10.001,1422.423
11.001,919.666
12.001,727.384
13.001,2218.958
14.001,2187.506
15.001,2304.416
16.001,3025.687
17.001,3248.28
18.001,3458.51
19.001,2032.768
20.001,820.161
21.001,826.465
22.001,775.517
23.001,807.561
24.001,797.48
25.001,893.687
26.001,854.574
27.001,1064.199
28.001,2307.645
29.001,2086.236
30.001,846.63
31.001,571.746
32.001,635.678
33.001,600.099
34.001,587.442
35.001,599.443
36.001,626.228
37.001,591.316
38.001,1023.942
39.003,792.506
40.003,995.252
41.003,561.147
42.003,589.665
43.003,622.501
44.003,622.76
45.003,650.036
46.003,678.973
47.003,801.953
48.003,608.848
49.003,1046.398
50.003,1243.921
51.003,1111.294
52.004,567.417
53.004,578.478
54.004,579.515
55.004,538.589
56.004,798.017
57.004,631.295
58.004,746.273
59.004,620.544
60.004,1283.988
61.004,604.621
62.004,570.117
63.004,629.778
64.004,642.568
65.004,761.76
66.005,537.771
67.005,633.136
68.005,938.674
69.005,608.886
70.005,593.799
71.005,686.438
72.005,904.56
73.005,646.14
74.005,535.746
75.005,653.33
76.005,551.981
77.005,872.263
78.005,577.671
79.005,627.55
80.005,585.827
81.005,623.165
82.005,813.979
83.005,1058.991
84.005,635.29
85.005,843.181
86.005,932.924
87.005,617.196
88.005,637.196
89.005,612.597
90.005,606.098
91.005,565.68
92.005,586.892
93.005,995.678
94.005,904.285
95.007,576.651
96.007,544.071
97.007,608.114
98.007,605.146
99.007,662.338
100.007,649.082
101.007,569.56
102.007,540.724
103.007,819.907
104.007,674.971
105.007,838.22
106.007,611.802
107.007,1037.905
108.007,591.804
109.008,526.698
110.008,578.847
111.008,769.837
112.008,564.785
113.008,603.361
114.008,891.108
115.008,1419.511
116.008,689.212
117.008,617.77
118.008,578.738
