epoch,timestamp,operations,operations-delta,operations/second
1695661469.381,25/09/2023 17:04:29,10640,10640,10640
1695661470.381,25/09/2023 17:04:30,25043,14403,14403
1695661471.381,25/09/2023 17:04:31,44105,19062,19062
1695661472.381,25/09/2023 17:04:32,62745,18640,18640
1695661473.382,25/09/2023 17:04:33,77571,14826,14811.189
1695661474.382,25/09/2023 17:04:34,88227,10656,10656
1695661475.382,25/09/2023 17:04:35,98823,10596,10596
1695661476.382,25/09/2023 17:04:36,109446,10623,10623
1695661477.382,25/09/2023 17:04:37,119787,10341,10341
1695661478.382,25/09/2023 17:04:38,129911,10124,10124
1695661479.382,25/09/2023 17:04:39,139969,10058,10058
1695661480.382,25/09/2023 17:04:40,150088,10119,10119
1695661481.382,25/09/2023 17:04:41,164411,14323,14323
1695661482.382,25/09/2023 17:04:42,181058,16647,16647
1695661483.382,25/09/2023 17:04:43,198289,17231,17231
1695661484.382,25/09/2023 17:04:44,214292,16003,16003
1695661485.382,25/09/2023 17:04:45,230072,15780,15780
1695661486.382,25/09/2023 17:04:46,245525,15453,15453
1695661487.382,25/09/2023 17:04:47,260841,15316,15316
1695661488.383,25/09/2023 17:04:48,275926,15085,15069.93
1695661489.383,25/09/2023 17:04:49,291393,15467,15467
1695661490.383,25/09/2023 17:04:50,308906,17513,17513
1695661491.383,25/09/2023 17:04:51,326080,17174,17174
1695661492.383,25/09/2023 17:04:52,343212,17132,17132
1695661493.383,25/09/2023 17:04:53,360805,17593,17593
1695661494.383,25/09/2023 17:04:54,378275,17470,17470
1695661495.383,25/09/2023 17:04:55,395605,17330,17330
1695661496.383,25/09/2023 17:04:56,413105,17500,17500
1695661497.383,25/09/2023 17:04:57,430091,16986,16986
1695661498.383,25/09/2023 17:04:58,446307,16216,16216
1695661499.383,25/09/2023 17:04:59,461919,15612,15612
1695661500.383,25/09/2023 17:05:00,477551,15632,15632
1695661501.383,25/09/2023 17:05:01,494548,16997,16997
1695661502.383,25/09/2023 17:05:02,511499,16951,16951
1695661503.384,25/09/2023 17:05:03,528591,17092,17074.925
1695661504.384,25/09/2023 17:05:04,545832,17241,17241
1695661505.384,25/09/2023 17:05:05,563126,17294,17294
1695661506.384,25/09/2023 17:05:06,579855,16729,16729
1695661507.384,25/09/2023 17:05:07,599326,19471,19471
1695661508.384,25/09/2023 17:05:08,619073,19747,19747
1695661509.384,25/09/2023 17:05:09,638709,19636,19636
1695661510.384,25/09/2023 17:05:10,658203,19494,19494
1695661511.384,25/09/2023 17:05:11,676396,18193,18193
1695661512.384,25/09/2023 17:05:12,696231,19835,19835
1695661513.384,25/09/2023 17:05:13,715936,19705,19705
1695661514.384,25/09/2023 17:05:14,735927,19991,19991
1695661515.384,25/09/2023 17:05:15,755464,19537,19537
1695661516.384,25/09/2023 17:05:16,774727,19263,19263
1695661517.385,25/09/2023 17:05:17,793370,18643,18624.376
1695661518.385,25/09/2023 17:05:18,812465,19095,19095
1695661519.385,25/09/2023 17:05:19,832363,19898,19898
1695661520.385,25/09/2023 17:05:20,851949,19586,19586
1695661521.385,25/09/2023 17:05:21,870322,18373,18373
1695661522.385,25/09/2023 17:05:22,887744,17422,17422
1695661523.385,25/09/2023 17:05:23,906163,18419,18419
1695661524.385,25/09/2023 17:05:24,925263,19100,19100
1695661525.385,25/09/2023 17:05:25,945125,19862,19862
1695661526.385,25/09/2023 17:05:26,964875,19750,19750
1695661527.385,25/09/2023 17:05:27,985318,20443,20443
1695661528.385,25/09/2023 17:05:28,1005307,19989,19989
1695661529.385,25/09/2023 17:05:29,1024046,18739,18739
1695661530.385,25/09/2023 17:05:30,1043466,19420,19420
1695661531.386,25/09/2023 17:05:31,1063436,19970,19950.05
1695661532.386,25/09/2023 17:05:32,1083527,20091,20091
1695661533.386,25/09/2023 17:05:33,1102934,19407,19407
1695661534.386,25/09/2023 17:05:34,1121717,18783,18783
1695661535.386,25/09/2023 17:05:35,1140987,19270,19270
1695661536.386,25/09/2023 17:05:36,1160839,19852,19852
1695661537.386,25/09/2023 17:05:37,1180518,19679,19679
1695661538.386,25/09/2023 17:05:38,1200580,20062,20062
1695661539.386,25/09/2023 17:05:39,1220336,19756,19756
1695661540.386,25/09/2023 17:05:40,1240138,19802,19802
1695661541.386,25/09/2023 17:05:41,1260014,19876,19876
1695661542.386,25/09/2023 17:05:42,1279520,19506,19506
1695661543.386,25/09/2023 17:05:43,1298422,18902,18902
1695661544.386,25/09/2023 17:05:44,1318365,19943,19943
1695661545.386,25/09/2023 17:05:45,1338667,20302,20302
1695661546.387,25/09/2023 17:05:46,1358641,19974,19954.046
1695661547.387,25/09/2023 17:05:47,1376484,17843,17843
1695661548.387,25/09/2023 17:05:48,1395771,19287,19287
1695661549.387,25/09/2023 17:05:49,1415118,19347,19347
1695661550.387,25/09/2023 17:05:50,1434594,19476,19476
1695661551.387,25/09/2023 17:05:51,1454340,19746,19746
1695661552.387,25/09/2023 17:05:52,1474438,20098,20098
1695661553.387,25/09/2023 17:05:53,1494333,19895,19895
1695661554.387,25/09/2023 17:05:54,1514059,19726,19726
1695661555.387,25/09/2023 17:05:55,1533537,19478,19478
1695661556.387,25/09/2023 17:05:56,1553122,19585,19585
1695661557.387,25/09/2023 17:05:57,1572737,19615,19615
1695661558.387,25/09/2023 17:05:58,1592388,19651,19651
