epoch,timestamp,operations,operations-delta,operations/second
1695742339.182,26/09/2023 15:32:19,178235,1750,1750
1695742340.182,26/09/2023 15:32:20,180000,1765,1765
1695742341.182,26/09/2023 15:32:21,181747,1747,1747
1695742342.183,26/09/2023 15:32:22,183517,1770,1768.232
1695742343.183,26/09/2023 15:32:23,185297,1780,1780
1695742344.183,26/09/2023 15:32:24,187064,1767,1767
1695742345.183,26/09/2023 15:32:25,188777,1713,1713
1695742346.183,26/09/2023 15:32:26,190501,1724,1724
1695742347.183,26/09/2023 15:32:27,192244,1743,1743
1695742348.183,26/09/2023 15:32:28,193971,1727,1727
