1.000,23277.187
2.000,22444.37
3.000,17867.703
4.000,16850.197
5.000,19382.248
6.000,32987.323
7.000,32069.252
8.000,32266.038
9.000,33074.162
10.001,33167.818
11.001,33242.638
12.001,32775.775
13.001,18606.755
14.001,17990.419
15.001,22634.196
16.001,25847.218
17.001,22873.328
18.001,15995.869
19.001,17936.92
20.001,17493.026
21.001,18378.555
22.001,16447.825
23.001,16543.684
24.002,18142.414
25.002,17171.509
26.002,17106.121
27.002,16427.596
28.002,16764.38
29.002,19272.073
30.002,18052.751
31.002,20223.661
32.002,19468.079
33.002,18805.008
34.002,17668.546
35.002,19193.054
36.002,21896.28
37.002,22738.595
38.002,22351.298
39.002,22503.475
40.002,22007.514
41.002,15813.084
42.002,17442.933
43.002,17376.88
44.002,17028.319
45.002,16880.915
46.002,15370.642
47.002,14370.317
48.002,15123.487
49.002,14852.463
50.002,15201.569
51.002,15380.83
52.002,15551.605
53.004,14622.112
54.004,14745.161
55.004,15436.876
56.004,17798.435
57.004,203256.608
58.004,14821.029
59.004,13852.429
60.004,14218.981
61.004,12498.449
62.004,12288.045
63.004,13462.648
64.004,12353.394
65.004,12321.677
66.005,13455.377
67.005,12559.593
68.005,12632.215
69.005,12787.409
70.005,12372.887
71.005,12361.378
72.005,13319.406
73.005,12475.706
74.005,12702.59
75.005,13586.395
76.005,13886.564
77.005,13357.97
78.005,13857.379
79.005,13298.089
80.005,13340.475
81.005,13991.543
82.005,13420.461
83.005,13577.989
84.005,13067.194
85.005,12818.58
86.005,12249.858
87.005,12071.572
88.005,12408.245
89.005,12363.049
90.005,12382.026
91.005,13550.61
92.005,13247.793
93.005,13339.248
94.005,13224.776
95.005,13058.279
96.007,12882.334
97.007,12691.725
98.007,12609.25
99.007,12593.619
100.007,12902.488
101.007,12657.294
102.007,12493.141
103.007,12474.992
104.007,12800.789
105.007,12552.743
106.007,12714.88
107.007,12836.654
108.007,13025.541
109.008,12594.876
110.008,12574.24
111.008,12722.942
112.008,12525.725
113.008,13752.517
114.008,12639.204
115.008,12659.32
116.008,13744.023
117.008,12467.684
118.008,12708.166
