1.000,104005.631
2.000,97320.959
3.000,113246.207
4.000,108527.615
5.000,104595.455
6.000,83886.079
7.000,106561.535
8.000,74252.287
9.000,88866.815
10.000,102236.159
11.000,97648.639
12.001,63864.831
13.001,78053.375
14.001,96468.991
15.001,155058.175
16.001,83099.647
17.001,163053.567
18.001,97517.567
19.001,109314.047
20.001,90701.823
21.001,152043.519
22.001,109379.583
23.001,112590.847
24.001,123207.679
25.001,85983.231
26.001,87293.951
27.002,102170.623
28.002,77463.551
29.002,130678.783
30.002,80281.599
31.002,76021.759
32.002,92602.367
33.002,95879.167
34.002,113573.887
35.002,90308.607
36.002,125239.295
37.002,94633.983
38.002,70582.271
39.002,96075.775
40.002,59670.527
41.003,109707.263
42.003,77791.231
43.003,45088.767
44.003,101580.799
45.003,60653.567
46.003,36143.103
47.003,116916.223
48.003,34734.079
49.003,55181.311
50.003,54984.703
51.003,48463.871
52.003,127860.735
53.003,71499.775
54.003,77201.407
55.004,71827.455
56.004,70516.735
57.004,72220.671
58.004,125304.831
59.004,174981.119
60.004,71892.991
61.004,74252.287
62.004,104857.599
63.004,72941.567
64.004,71041.023
65.004,74383.359
66.004,74186.751
67.004,72941.567
68.004,112590.847
69.004,106561.535
70.005,71172.095
71.005,68288.511
72.005,67305.471
73.005,87097.343
74.005,67502.079
75.005,67633.151
76.005,65863.679
77.005,72810.495
78.005,67174.399
79.005,65568.767
80.005,74973.183
81.005,107151.359
82.005,135921.663
83.006,66715.647
84.006,64847.871
85.006,81592.319
86.006,64651.263
87.006,95289.343
88.006,75759.615
89.006,70844.415
90.006,70451.199
91.006,70909.951
92.006,105512.959
93.006,67829.759
94.006,67567.615
95.006,65470.463
96.006,91750.399
97.006,67174.399
98.007,96731.135
99.007,66715.647
100.007,55476.223
101.007,51806.207
102.007,69533.695
103.007,106692.607
104.007,68157.439
105.007,69402.623
106.007,71696.383
107.007,86900.735
108.007,66879.487
109.007,69140.479
110.007,66781.183
111.007,68288.511
112.007,68550.655
113.008,84672.511
114.008,67305.471
115.008,106692.607
116.008,122421.247
117.008,71499.775
118.008,87490.559
