1.000,16380.859
2.000,16949.083
3.000,16503.788
4.000,17565.086
5.000,16707.079
6.000,10253.763
7.000,22497.74
8.000,15029.173
9.000,18062.007
10.000,8743.611
11.000,4180.348
12.001,2245.684
13.001,3611.779
14.001,6920.068
15.001,24275.642
16.001,11832.645
17.001,22058.45
18.001,20825.424
19.001,17354.875
20.001,16873.815
21.001,23717.602
22.001,19524.785
23.001,16389.395
24.001,17335.512
25.001,19963.629
26.001,18407.403
27.002,17230.589
28.002,13770.387
29.002,19980.965
30.002,13865.475
31.002,14404.88
32.002,14981.091
33.002,15377.83
34.002,15828.535
35.002,17781.873
36.002,23801.369
37.002,18124.878
38.002,13545.725
39.002,14363.768
40.002,8409.867
41.003,15357.558
42.003,6133.818
43.003,4084.008
44.003,9437.838
45.003,6731.663
46.003,3513.82
47.003,15124.501
48.003,3471.81
49.003,4521.734
50.003,5393.968
51.003,4759.158
52.003,17064.655
53.003,14081.313
54.003,14350.827
55.004,14167.785
56.004,13450.904
57.004,13927.677
58.004,18606.494
59.004,21975.554
60.004,14748.914
61.004,15468.816
62.004,17591.495
63.004,15235.654
64.004,14471.214
65.004,15270.181
66.004,15575.865
67.004,15306.372
68.004,16345.442
69.004,14959.367
70.005,13113.603
71.005,13555.514
72.005,13163.906
73.005,13878.327
74.005,12973.878
75.005,12975.024
76.005,13290.547
77.005,13894.9
78.005,13125.974
79.005,13167.281
80.005,13874.57
81.005,16218.376
82.005,17987.938
83.006,13360.577
84.006,13044.752
85.006,10429.276
86.006,8243.869
87.006,13830.265
88.006,11202.072
89.006,14348.117
90.006,14172.03
91.006,13904.436
92.006,17255.713
93.006,13812.059
94.006,13672.764
95.006,13029.256
96.006,14049.55
97.006,13829.684
98.007,14139.923
99.007,11914.163
100.007,7118.177
101.007,8317.727
102.007,10104.698
103.007,15645.984
104.007,13742.206
105.007,14165.753
106.007,14260.573
107.007,14403.062
108.007,12566.113
109.007,13148.208
110.007,12879.157
111.007,13387.593
112.007,13683.139
113.008,13927.181
114.008,13154.349
115.008,15673.693
116.008,16438.473
117.008,13007.331
118.008,13987.005
